;Company;Symbol
1912;Blackrock Emerging Europ;BEEP.L
1913;Begbies Traynor Group Plc;BEG.L
1914;FTSE Belgium Government;BEGOV01.L
1915;Beowulf Mining Plc;BEM.L
1916;Beazley Plc;BEZ.L
1917;Basf Se;BFA.L
1918;Bank of Georgia Holdings Plc;BGEO.L
1919;Baillie Gifford Japan Trust Plc;BGFD.L
1920;Boussard & Gavaudan Holding Limited;BGHL.L
1921;Boussard & Gavaudan Holding Limited;BGHS.L
1922;Blackstone / Gso Loan FI;BGLF.L
1923;Blackstone / Gso Loan Financing Limited;BGLP.L
1924;Bango Plc;BGO.L
1925;Baillie Gifford Shin Nippon Plc;BGS.L
1926;Bh Global Limited;BHGG.L
1927;Bh Global Limited;BHGU.L
1928;Bh Macro Limited;BHMG.L
1929;Bh Macro Limited;BHMU.L
1930;BE Heard Group Plc;BHRD.L
1931;Biffa Plc;BIFF.L
1932;Go Ucits ETF Solutions Plc;BIGT.L
1933;Bilby Plc;BILB.L
1934;Billing Services Group Limited;BILL.L
1935;Billington Holdings Plc;BILN.L
1936;Biotech Growth Trust [The] Plc;BIOG.L
1937;Biome Technologies Plc;BIOM.L
1938;Go Ucits ETF Solutions Plc;BIOT.L
1939;Bank of Ireland Group Plc;BIRG.L
1940;Bisichi Mining Plc;BISI.L
1941;Berkeley Group Holdings [The] Plc;BKG.L
1942;Bankmuscat (S.A.O.G.);BKM.L
1943;Beeks Financial Cloud Group Plc;BKS.L
1944;Berkeley Resources Limited;BKY.L
1945;Blom Bank Sal;BLBD.L
1946;Bailey [C.H.] Plc;BLEY.L
1947;British Land Company Plc;BLND.L
1948;Blockchain Worldwide Plc;BLOC.L
1949;Blue Planet International Financials Inv;BLP.L
1950;Bhp Billiton Plc;BLT.L
1951;Blancco Technology Group Plc;BLTG.L
1952;Blue Star Capital Plc;BLU.L
1953;Belvoir Lettings Plc;BLV.L
1954;Bowleven Plc;BLVN.L
1955;Baronsmead Vct 3 Plc;BMD.L
1956;B&M European Value Retai;BME.L
1957;Benchmark Holdings Plc;BMK.L
1958;Bushveld Minerals Limited;BMN.L
1959;Braemar Shipping Services Plc;BMS.L
1960;Braime [T.F. & J.H.] [Holdings] Plc;BMT.L
1961;Braime [T.F. & J.H.] [Holdings] Plc;BMTO.L
1962;Bluebird Merchant Ventures Ltd;BMV.L
1963;Bloomsbury Publishing Plc;BMY.L
1964;Banco Santander S.A.;BNC.L
1965;Bankers Investment Trust Plc;BNKR.L
1966;Blenheim Natural Resources Plc;BNR.L
1967;Bunzl Plc;BNZL.L
1968;Bank of Cyprus Holdings Public Limited C;BOCH.L
1969;Botswana Diamonds Plc;BOD.L
1970;Boeing Co.;BOE.L
1971;Baron Oil Plc;BOIL.L
1972;Booker Group Plc;BOK.L
1973;Boku Inc.;BOKU.L
1974;Bonmarche Holdings Plc;BON.L
1975;Boohoo.Com Plc;BOO.L
1976;Boot (Henry) Plc;BOOT.L
1977;Borders & Southern Petroleum Plc;BOR.L
1978;Best of The Best Plc;BOTB.L
1979;Hollywood Bowl Group Plc;BOWL.L
1980;Boxhill Technologies Plc;BOX.L
1981;Bodycote Plc;BOY.L
1982;Bp - British Petroleum Plc;BP.L
1983;BP Plc;BP.A.L
1984;BP Plc;BP.B.L
1985;Bahamas Petroleum Company Plc;BPC.L
1986;Biopharma Credit Plc;BPCR.L
1987;Bank Pekao Sa;BPKD.L
1988;B.P. Marsh & Partners Plc;BPM.L
1989;Bank Audi S.A.L.;BQAD.L
1990;Bioquell Plc;BQE.L
1991;HSBC Bank Plc;BR06.L
1992;Burberry Group Plc;BRBY.L
1993;Blackrock Commodities Income Investment;BRCI.L
1994;Bluerock Diamonds Plc;BRD.L
1995;Breedon Aggregates Ld;BREE.L
1996;Blackrock Frontiers Investment Trust Plc;BRFI.L
1997;Blackrock Greater Europe Investment Trus;BRGE.L
1998;Braveheart Investment Group Plc;BRH.L
1999;Ishares II Plc;BRIC.L
2000;FTSE BRIC 50 2X Daily Su;BRICUL2X.L
2001;FTSE BRIC 50 3X Daily Le;BRICUL3X.L
2002;FTSE BRIC 50 Daily Short;BRICUS1X.L
2003;FTSE BRIC 50 2X Daily Sh;BRICUS2X.L
2004;FTSE BRIC 50 3X Daily Sh;BRICUS3X.L
2005;Blackrock Income and Growth Investment T;BRIG.L
2006;Brooks Macdonald Group Plc;BRK.L
2007;Blackrock Latin American Investment Trus;BRLA.L
2008;Blackrock North American;BRNA.L
2009;Boost Issuer Public Limi;BRND.L
2010;ETFS Commodity Securities Limited;BRNT.L
2011;Blackrock Smaller Co Trust Plc;BRSC.L
2012;Brewin Dolphin Holdings Plc;BRW.L
2013;Blackrock World Mining Trust Plc;BRWM.L
2014;Brady Plc;BRY.L
2015;Amundi Investment Solutions;BRZ.L
2016;British Smaller Companies Vct2 Plc;BSC.L
2017;B.S.D Crown Ltd;BSD.L
2018;Base Resources Limited;BSE.L
2019;Bluefield Solar Income F;BSIF.L
2020;Baker Steel Resources Trust Limited;BSRT.L
2021;Big Sofa Technologies Group Plc;BST.L
2022;British Smaller Companies Vct Plc;BSV.L
2023;Bt Group Plc;BT.A.L
2024;Ishares IV Plc;BTEC.L
2025;Ishares IV Plc;BTEK.L
2026;British Empire Securities & General Trus;BTEM.L
2027;Btg Plc;BTG.L
2028;ETFS Commodity Securities Limited;BULL.L
2029;ETFS Commodity Securities Limited;BULP.L
2030;Lyxor Index Fund;BUOY.L
2031;Burford Capital Limited;BUR.L
2032;Burford Capital Plc;BUR1.L
2033;Burford Capital Plc;BUR3.L
2034;Brunner Investment Trust Plc;BUT.L
2035;Powershares Glbal Funds;BUYB.L
2036;Banco Bilbao Vizcaya Argentaria Sa;BVA.L
2037;Batm Advanced Communications Ld;BVC.L
2038;Britvic Plc;BVIC.L
2039;Bovis Homes Group Plc;BVS.L
2040;Baronsmead Vct 2 Plc;BVT.L
2041;Bioventix Plc;BVXP.L
2042;Brown [N] Group Plc;BWNG.L
2043;Bristol Water Plc;BWRA.L
2044;Bristol & West Plc;BWSA.L
2045;Bellway Plc;BWY.L
2046;Beximco Pharmaceuticals Limited;BXP.L
2047;Amundi ETF;BYBG.L
2048;Amundi ETF;BYBU.L
2049;Big Yellow Group Plc;BYG.L
2050;Byotrol Plc;BYOT.L
2051;Bellzone Mining Plc;BZM.L
2052;Bezant Resources Plc;BZT.L
2053;21st Century Technology;C21.L
2054;C4X Discovery Holdings P;C4XD.L
2055;Amundi ETF;C8M.L
2056;Cabot Energy Plc;CAB.L
2057;Lyxor International Asse;CACX.L
2058;Cadogan Petroleum Plc;CAD.L
2059;Patisserie Holdings Plc;CAKE.L
2060;Capital & Regional Plc;CAL.L
2061;Cloudcall Group Plc;CALL.L
2062;Camellia Plc;CAM.L
2063;Cambria Automobiles Plc;CAMB.L
2064;Central Asia Metals Plc;CAML.L
2065;Capital & Counties Properties Plc;CAPC.L
2066;Capital Drilling Limited;CAPD.L
2067;Ossiam Lux;CAPE.L
2068;Ossiam Lux;CAPU.L
2069;Carclo Plc;CAR.L
2070;ETFS Oil Securities Limited;CARB.L
2071;Card Factory Plc;CARD.L
2072;ETFS Oil Securities Limited;CARP.L
2073;Carr's Group Plc;CARR.L
2074;Go Ucits ETF Solutions P;CASE.L
2075;Go Ucits ETF Solutions P;CASH.L
2076;Caspian Sunrise Plc;CASP.L
2077;Catco Reinsurance Opportunities Fund Lim;CAT.L
2078;Catco Reinsurance Opportunities Fund Lim;CATC.L
2079;ETFS Commodity Securities Limited;CATL.L
2080;Centaur Media Plc;CAU.L
2081;Charles Stanley Group Plc;CAY.L
2082;Amundi ETF;CB5.L
2083;Ishares Vii Plc;CBE0.L
2084;Ishares Vii Plc;CBE3.L
2085;Ishares Vii Plc;CBE7.L
2086;Close Brothers Group Plc;CBG.L
2087;Commercial International;CBKD.L
2088;Curtis Banks Group Plc;CBP.L
2089;UBS ETF;CBSE.L
2090;Ishares Vii Plc;CBU0.L
2091;Ishares Vii Plc;CBU3.L
2092;Ishares Vii Plc;CBU7.L
2093;Cloudbuy Plc;CBUY.L
2094;Amundi ETF;CC1G.L
2095;Amundi ETF;CC1U.L
2096;Ishares Vii Plc;CCAU.L
2097;Computacenter Plc;CCC.L
2098;Charter Court Financial Services Group P;CCFS.L
2099;Coca-Cola Hbc Ag;CCH.L
2100;CC Japan Income & Growth Trust Plc;CCJI.L
2101;Carnival Plc;CCL.L
2102;Commerzbank Ccbi Investm;CCMG.L
2103;Celtic Plc;CCP.L
2104;Celtic Plc;CCPA.L
2105;Celtic Plc;CCPC.L
2106;Cvc Credit Partners Euro;CCPE.L
2107;Cvc Credit Partners Euro;CCPG.L
2108;C&C Group Plc;CCR.L
2109;Chenavari Capital Soluti;CCSL.L
2110;Character Group Plc;CCT.L
2111;Amundi ETF;CD6.L
2112;Cardiff Property Plc;CDFF.L
2113;Candover Investments Plc;CDI.L
2114;SSGA SPDR ETFS Europe II;CDIS.L
2115;Ishares Vii Plc;CE31.L
2116;Ishares Vii Plc;CE71.L
2117;Amundi ETF;CE9G.L
2118;Amundi ETF;CE9U.L
2119;Ishares Vii Plc;CEA1.L
2120;Lyxor International Asse;CECD.L
2121;Lyxor International Asse;CECL.L
2122;CS ETF [Ie] Plc;CEMA.L
2123;Ishares V Public Limited;CEMG.L
2124;Ceps Plc;CEPS.L
2125;Cerillion Plc;CER.L
2126;Columbus Energy Resources Plc;CERP.L
2127;Ishares Vii Plc;CES1.L
2128;CS ETF [Ie] Plc;CEU.L
2129;Ishares Vii Plc;CEU1.L
2130;Amundi Investment Solutions;CEUR.L
2131;CS ETF [Ie] Plc;CEUS.L
2132;Centamin Plc;CEY.L
2133;Colefax Group Plc;CFX.L
2134;Caffyns Plc;CFYN.L
2135;Amundi ETF;CG1.L
2136;DB X-Trackers II;CGB.L
2137;Chaarat Gold Holdings Ltd;CGH.L
2138;Canadian General Investments Ld;CGI.L
2139;Conroy Gold & Natural Resources Plc;CGNR.L
2140;Castings Plc;CGS.L
2141;Capital Gearing Trust Plc;CGT.L
2142;Crompton Greaves Ld;CGVD.L
2143;Chelverton Growth Trust Plc;CGW.L
2144;Amundi ETF;CH5.L
2145;FTSE China Index;CH80.L
2146;Concha Plc;CHA.L
2147;Challenger Acquisitions;CHAL.L
2148;Chariot Oil & Gas Limited;CHAR.L
2149;Chemring Group Plc;CHG.L
2150;Churchill China Plc;CHH.L
2151;Icbc Credit Suisse Ucits ETF Sicav;CHIN.L
2152;Icbc Credit Suisse Ucits ETF Sicav;CHIP.L
2153;Source CSOP Markets Plc;CHNA.L
2154;Source CSOP Markets Plc;CHNP.L
2155;Cohort Plc;CHRT.L
2156;Jsc Chelyabinsk Zinc Pla;CHZN.L
2157;Amundi ETF;CI1.L
2158;Amundi ETF;CI2G.L
2159;Amundi ETF;CI2U.L
2160;Conygar Investment Company Plc [The];CIC.L
2161;Carador Income Fund Plc;CIFR.L
2162;Carador Income Fund Plc;CIFU.L
2163;Caribbean Investment Holdings Limited;CIHL.L
2164;City of London Group Plc;CIN.L
2165;CS ETF [Ie] Plc;CIND.L
2166;Cineworld Group Plc;CINE.L
2167;Cineworld Group Plc;CINN.L
2168;Cip Merchant Capital Limited;CIP.L
2169;Circassia Pharmaceutical;CIR.L
2170;Cityfibre Infrastructure Holdings Plc;CITY.L
2171;Amundi ETF;CJ1U.L
2172;Ishares Vii Plc;CJPU.L
2173;Clarkson Plc;CKN.L
2174;Calculus Vct Plc;CLC.L
2175;Caledonia Investments Plc;CLDN.L
2176;Clipper Logistics Plc;CLG.L
2177;Cls Holdings Plc;CLI.L
2178;City of London Investment Group Plc;CLIG.L
2179;Multi Units Luxembourg;CLIM.L
2180;Clinigen Group Plc;CLIN.L
2181;Cello Group Plc;CLL.L
2182;Cluff Natural Resources Plc;CLNR.L
2183;Clontarf Energy Plc;CLON.L
2184;Clear Leisure Plc;CLP.L
2185;Cls Holdings Plc;CLS1.L
2186;Clearstar Inc.;CLSU.L
2187;Cellcast Plc;CLTV.L
2188;Cambria Africa Plc;CMB.L
2189;Ishares Vii Plc;CMB1.L
2190;Cambian Group Plc;CMBN.L
2191;UBS Ag;CMCI.L
2192;Caledonia Mining Corporation;CMCL.L
2193;UBS Ag;CMCU.L
2194;Cmc Markets Plc;CMCX.L
2195;Etfx Fund Company Plc;CMFP.L
2196;Chamberlin Plc;CMH.L
2197;City Merchants High Yield Trust Limited;CMHY.L
2198;CS ETF [Ie] Plc;CMIB.L
2199;Cml Microsystems Plc;CML.L
2200;Source Markets Public Limited Company;CMOD.L
2201;Source Markets Public Limited Company;CMOP.L
2202;Communisis Plc;CMS.L
2203;Amundi Investment Solutions;CMU.L
2204;Catalyst Media Group Plc;CMX.L
2205;Ishares Vii Plc;CMX1.L
2206;CS ETF [Ie] Plc;CMXC.L
2207;Amundi ETF;CN1.L
2208;Centrica Plc;CNA.L
2209;Multi Units France;CNAA.L
2210;Concurrent Technologies Plc;CNC.L
2211;Connect Group Plc;CNCT.L
2212;CS ETF [Ie] Plc;CNDX.L
2213;Cairn Energy Plc;CNE.L
2214;China New Energy Limited;CNEL.L
2215;China Nonferrous Gold Li;CNG.L
2216;Centralnic Group Plc;CNIC.L
2217;Cenkos Securities Plc;CNKS.L
2218;CS ETF [Ie] Plc;CNKY.L
2219;Caledonian Trust Plc;CNN.L
2220;Condor Gold Plc;CNR.L
2221;Corero Network Security Plc;CNS.L
2222;China Steel Corporation;CNSD.L
2223;Ishares Vii Plc;CNX1.L
2224;Ishares IV Plc;CNYA.L
2225;Coats Group Plc;COA.L
2226;Cobham Plc;COB.L
2227;ETFS Commodity Securities Limited;COCO.L
2228;Compagnie De Saint Gobain Sa;COD.L
2229;ETFS Commodity Securities Limited;COFF.L
2230;Cambridge Cognition Hold;COG.L
2231;Go Ucits ETF Solutions P;COGG.L
2232;Go Ucits ETF Solutions Plc;COGH.L
2233;Comptoir Group Plc;COM.L
2234;Etfx Fund Company Plc;COMF.L
2235;Ishares Vi Plc;COMM.L
2236;Connemara Mining Company Plc;CON.L
2237;ETFS Commodity Securities Limited;COPA.L
2238;Canadian Overseas Petrol;COPL.L
2239;Cora Gold Limited;CORA.L
2240;Go Ucits ETF Solutions P;CORE.L
2241;Go Ucits ETF Solutions P;CORG.L
2242;ETFS Commodity Securities Limited;CORN.L
2243;Ishares Plc;CORP.L
2244;Collagen Solutions Plc;COS.L
2245;Costain Group Plc;COST.L
2246;ETFS Commodity Securities Limited;COTN.L
2247;Multi Units France;COUK.L
2248;Pacer US Cash Cows 100 Index;COWZ.L
2249;City Pub Group Plc (The);CPC.L
2250;Compass Group Plc;CPG.L
2251;Capita Plc;CPI.L
2252;Ishares Vii Plc;CPJ1.L
2253;Cppgroup Plc;CPP.L
2254;Carpetright Plc;CPR.L
2255;Cpl Resources Plc;CPS.L
2256;Concepta Plc;CPT.L
2257;Cap-Xx Limited;CPX.L
2258;CS ETF [Ie] Plc;CPXJ.L
2259;Cradle Arc Plc;CRA.L
2260;Multi Units Luxembourg;CRAU.L
2261;Crawshaw Group Plc;CRAW.L
2262;Lyxor International Asse;CRBL.L
2263;Lyxor International Asse;CRBU.L
2264;Circle Property Plc;CRC.L
2265;Croda International Plc;CRDA.L
2266;Go Ucits ETF Solutions P;CRED.L
2267;Go Ucits ETF Solutions P;CREG.L
2268;Custodian REIT Plc;CREI.L
2269;Creo Medical Group Plc;CREO.L
2270;Go Ucits ETF Solutions Plc;CRGH.L
2271;CRH Plc;CRH.L
2272;Creightons Plc;CRL.L
2273;Cairn Homes Plc;CRN.L
2274;Lyxor International Asse;CRNL.L
2275;Lyxor International Asse;CRNO.L
2276;Cronin Group Plc;CRON.L
2277;Crossrider Plc;CROS.L
2278;Ishares Vi Plc (The Comp;CRPH.L
2279;Cropper [James] Plc;CRPR.L
2280;Ishares Plc;CRPS.L
2281;Ishares Plc;CRPU.L
2282;Lyxor International Asse;CRPX.L
2283;Crystal Amber Fund Limited;CRS.L
2284;Crest Nicholson Holdings;CRST.L
2285;Coral Products Plc;CRU.L
2286;Ishares Vii Plc;CRU1.L
2287;ETFS Commodity Securities Limited;CRUD.L
2288;Craven House Capital Plc;CRV.L
2289;Craneware Plc;CRW.L
2290;Crown Place Vct Plc;CRWN.L
2291;Ossiam Lux;CRWU.L
2292;Amundi ETF;CS1.L
2293;Amundi ETF;CS5.L
2294;Ishares Vii Plc;CS51.L
2295;CS ETF [Ie] Plc;CSBR.L
2296;CS ETF [Ie] Plc;CSCA.L
2297;Csf Group Plc;CSFG.L
2298;Civitas Social Housing Plc;CSH.L
2299;Lyxor Index Fund;CSH2.L
2300;Civitas Social Housing Plc;CSHC.L
2301;Lyxor International Asse;CSHD.L
2302;Multi Units France;CSIL.L
2303;CS ETF [Ie] Plc;CSJP.L
2304;CS ETF [Ie] Plc;CSKR.L
2305;Chesnara Plc;CSN.L
2306;Countryside Properties Plc;CSP.L
2307;Ishares Vii Plc;CSP1.L
2308;CS ETF [Ie] Plc;CSPX.L
2309;Consort Medical Plc;CSRT.L
2310;CS ETF [Ie] Plc;CSRU.L
2311;Croma Security Solutions Group Plc;CSSG.L
2312;SSGA SPDR ETFS Europe II;CSTP.L
2313;CS ETF [Ie] Plc;CSUK.L
2314;CS ETF [Ie] Plc;CSUS.L
2315;Amundi ETF;CSWG.L
2316;Amundi ETF;CSWU.L
2317;Ishares Vii Plc;CSX5.L
2318;Amundi ETF;CT5.L
2319;Convatec Group Plc;CTEC.L
2320;Christie Group Plc;CTG.L
2321;Caretech Holdings Plc;CTH.L
2322;Cathay International Holdings Ld;CTI.L
2323;Clarke [T.] Plc;CTO.L
2324;Castleton Technology Plc;CTP.L
2325;Charles Taylor Plc;CTR.L
2326;City of London Investment Trust Plc;CTY.L
2327;Ishares Vii Plc;CU1.L
2328;Amundi ETF;CU2G.L
2329;Ishares Vii Plc;CU31.L
2330;Amundi ETF;CU5.L
2331;Ishares Vii Plc;CU71.L
2332;UBS ETF;CUIH.L
2333;Amundi Investment Solutions;CUK.L
2334;CS ETF [Ie] Plc;CUKS.L
2335;CS ETF [Ie] Plc;CUKX.L
2336;Ishares Vii Plc;CUS1.L
2337;CS ETF [Ie] Plc;CUSS.L
2338;Cablevision Holding S.A.;CVH.L
2339;Conviviality Retail Plc;CVR.L
2340;CVS Group Plc;CVSG.L
2341;Amundi ETF;CW8G.L
2342;Amundi ETF;CW8U.L
2343;Countrywide Plc;CWD.L
2344;Amundi ETF;CWEG.L
2345;Amundi ETF;CWEU.L
2346;Amundi ETF;CWFG.L
2347;Amundi ETF;CWFU.L
2348;Cranswick Plc;CWK.L
2349;Ceres Power Holdings Plc;CWR.L
2350;UBS ETFS Plc;CXAP.L
2351;UBS ETFS Plc;CXAU.L
2352;Cyanconnode Holdings Plc.;CYAN.L
2353;Cybg Plc;CYBG.L
2354;City Natural Resources High Yield Trust;CYN.L
2355;Chrysalis Vct Plc;CYS.L
2356;Commerzbank Ag;CZB.L
2357;Curzon Energy Plc;CZN.L
2358;Downing Four Vct Plc;D467.L
2359;Downing Four Vct Plc;D4LC.L
2360;D4T4 Solutions Plc;D4T4.L
2361;Dalata Hotel Group Plc;DAL.L
2362;Dalradian Resources Inc.;DALR.L
2363;Globaldata Plc;DATA.L
2364;Multi Units Luxembourg;DAXX.L
2365;Ishares II Plc;DBRC.L
2366;Dixons Carphone;DC.L
2367;Dcc Plc;DCC.L
2368;Dcd Media Plc;DCD.L
2369;Dairy Crest Group Plc;DCG.L
2370;Dolphin Capital Investors Limited;DCI.L
2371;Directa Plus Plc;DCTA.L
2372;4D Pharma Plc;DDDD.L
2373;Downing One Vct Plc;DDV1.L
2374;Debenhams Plc;DEB.L
2375;FTSE Germany Government;DEGOV01.L
2376;Go Ucits ETF Solutions P;DEL2.L
2377;Wisdomtree Issuer Plc;DEM.L
2378;Wisdomtree Issuer Plc;DEMA.L
2379;Wisdomtree Emerging Asia Equity Income U;DEMAEIV.L
2380;Wisdomtree Issuer Plc;DEMD.L
2381;Wisdomtree Emerging Mark;DEMEIV.L
2382;Deltex Medical Group Plc;DEMG.L
2383;Wisdomtree Issuer Plc;DEMP.L
2384;Wisdomtree Issuer Plc;DEMR.L
2385;Ossiam Lux;DEMV.L
2386;Derriston Capital Plc;DERR.L
2387;Go Ucits ETF Solutions P;DES2.L
2388;Wisdomtree Issuer Plc;DESD.L
2389;Wisdomtree Issuer Plc;DESE.L
2390;Wisdomtree US Smallcap D;DESEEIV.L
2391;Destiny Pharma Plc;DEST.L
2392;Wisdomtree Issuer Plc;DFE.L
2393;Wisdomtree Issuer Plc;DFEA.L
2394;Wisdomtree Issuer Plc;DFEE.L
2395;Wisdomtree Europe Smallc;DFEIV.L
2396;Wisdomtree Issuer Plc;DFEP.L
2397;Dfs Furniture Plc;DFS.L
2398;Defenx Plc;DFX.L
2399;Diageo Plc;DGE.L
2400;Ishares IV Plc;DGIT.L
2401;Diversified Gas & Oil Plc;DGOC.L
2402;Wisdomtree Issuer Plc;DGRA.L
2403;Wisdomtree Issuer Plc;DGRP.L
2404;Wisdomtree Issuer Plc;DGRW.L
2405;Wisdomtree Issuer Plc;DGSD.L
2406;Wisdomtree Issuer Plc;DGSE.L
2407;Wisdomtree Emerging Mark;DGSEEIV.L
2408;Ishares IV Plc;DGTL.L
2409;Ishares II Plc;DH2O.L
2410;Wisdomtree Issuer Plc;DHS.L
2411;Wisdomtree Issuer Plc;DHSD.L
2412;Wisdomtree US Equity Inc;DHSEIV.L
2413;Wisdomtree Issuer Plc;DHSG.L
2414;Dialight Plc;DIA.L
2415;Dunedin Income Growth Investment Trust P;DIG.L
2416;Gcp Student Living Plc;DIGS.L
2417;Damille Investments II L;DIL2.L
2418;Distil Plc;DIS.L
2419;Multi Units Luxembourg;DISG.L
2420;Multi Units Luxembourg;DISW.L
2421;Diverse Income Trust [The] Plc;DIVI.L
2422;Daejan Holdings Plc;DJAN.L
2423;Lyxor International Asse;DJEL.L
2424;Lyxor International Asse;DJEU.L
2425;Ishares Plc;DJMC.L
2426;Ishares Plc;DJSC.L
2427;Dukemount Capital Plc;DKE.L
2428;Dekeloil Public Limited;DKL.L
2429;FTSE Nasdaq Dubai Kuwait 15 Shariah Inde;DKUS.L
2430;FTSE Nasdaq Dubai Kuwait 15 Index;DKUW.L
2431;Go Ucits ETF Solutions P;DL2P.L
2432;De La Rue Plc;DLAR.L
2433;Direct Line Insurance Gr;DLG.L
2434;Derwent London Plc;DLN.L
2435;Ishares II Plc;DLTM.L
2436;Daily Mail & General Trust Plc;DMGT.L
2437;Doric Nimrod Air One Limited;DNA.L
2438;Doric Nimrod Air Two Lim;DNA2.L
2439;Doric Nimrod Air Three L;DNA3.L
2440;Dunedin Smaller Companies Investment Tru;DNDL.L
2441;Dunedin Enterprise Investment Trust Plc;DNE.L
2442;Diurnal Group Plc;DNL.L
2443;Dunelm Group Plc;DNLM.L
2444;Dods [Group] Plc;DODS.L
2445;Domino's Pizza Group Plc;DOM.L
2446;Lyxor International Asset Management;DOSH.L
2447;Dotdigital Group Plc;DOTD.L
2448;Downing Two Vct Plc;DP2F.L
2449;Downing Two Vct Plc;DP2G.L
2450;Downing Three Vct Plc;DP3H.L
2451;Dp Aircraft I Limited;DPA.L
2452;Dp Eurasia N.V.;DPEU.L
2453;Dechra Pharmaceuticals Plc;DPH.L
2454;Diploma Plc;DPLM.L
2455;Dp Poland Plc;DPP.L
2456;FTSE Nasdaq Dubai Qatar 10 Shariah Index;DQAS.L
2457;FTSE Nasdaq Dubai Qatar 10 Index;DQAT.L
2458;Ishares IV Plc;DRDR.L
2459;Draganfly Investments Limited;DRG.L
2460;Drum Income Plus REIT Pl;DRIP.L
2461;Driver Group Plc;DRV.L
2462;Drax Group Plc;DRX.L
2463;Go Ucits ETF Solutions P;DS2P.L
2464;Retail Charity Bonds Plc;DSCF.L
2465;Discoverie Group Plc;DSCV.L
2466;Dillistone Group Plc;DSG.L
2467;Downing Strategic Micro-Cap Investment T;DSM.L
2468;Multi Units France;DSUG.L
2469;Multi Units France;DSUS.L
2470;Dart Group Plc;DTG.L
2471;Ishares IV Plc;DTLE.L
2472;Dignity Plc;DTY.L
2473;FTSE Nasdaq Dubai UAE 20 Index USD;DUAE.L
2474;FTSE Nasdaq Dubai UAE 20 Index Aed;DUAED.L
2475;Duke Royalty Limited;DUKE.L
2476;Dragon-Ukrainian Properties & Developmen;DUPD.L
2477;Devro Plc;DVO.L
2478;Davictus Plc;DVT.L
2479;Dewhurst Plc;DWHA.L
2480;Dewhurst Plc;DWHT.L
2481;DX Group;DX.L
2482;Wisdomtree Germany Equity Ucits ETF;DXGDEIV.L
2483;Wisdomtree Issuer Plc;DXGE.L
2484;WT Geequcetfusdhine;DXGEEIV.L
2485;Wisdomtree Issuer Plc;DXGG.L
2486;Wisdomtree Issuer Plc;DXGP.L
2487;Wisdomtree Germany Equit;DXGPIV.L
2488;Wisdomtree Issuer Plc;DXGY.L
2489;Wisdomtree Germany Equity Ucits ETF - EU;DXGYEIV.L
2490;Wisdomtree Issuer Plc;DXGZ.L
2491;Wisdomtree Issuer Plc;DXJ.L
2492;Wisdomtree Issuer Plc;DXJA.L
2493;Wisdomtree Japan Equity Ucits ETF;DXJDEIV.L
2494;Wisdomtree Japan Equity;DXJEIV.L
2495;Wisdomtree Japan Equity Ucits ETF - EUR;DXJFEIV.L
2496;Wisdomtree Issuer Plc;DXJP.L
2497;WT Jpequcetfgbphine;DXJPEIV.L
2498;Wisdomtree Issuer Plc;DXJZ.L
2499;Wisdomtree Japan Equity Ucits ETF - JPY;DXJZEIV.L
2500;FTSE Developed Ex US Qual / Vol / Yield;DXUQVYC.L
2501;FTSE Eurofirst Oil & Gas;E0500.L
2502;FTSE Epra/Nareit Euro Zo;E0EU.L
2503;FTSE Epra/Nareit Europe;E0RA.L
2504;FTSE Epra/Nareit Europe;E0UK.L
2505;FTSE Eurofirst Chemicals;E1300.L
2506;FTSE Eurofirst Basic Res;E1700.L
2507;FTSE Eurotop 100;E1X.L
2508;Ishares IV Plc;E20Y.L
2509;FTSE Eurofirst Construct;E2300.L
2510;FTSE Eurofirst Industria;E2700.L
2511;FTSE Eurofirst Automobil;E3300.L
2512;FTSE Eurofirst Food & BE;E3500.L
2513;FTSE Eurofirst Personal;E3700.L
2514;FTSE Eurofirst 300;E3X.L
2515;FTSE Efst300 Oil & Gas;E3X0001.L
2516;FTSE Efst300 Oil & Gas P;E3X0530.L
2517;FTSE Efst300 Oil Equip.;E3X0570.L
2518;Ftseurofirst 300 Alterna;E3X0580.L
2519;FTSE Efst300 Basic Mater;E3X1000.L
2520;FTSE Efst300 Chemicals;E3X1350.L
2521;FTSE Efst300 Forestry &;E3X1730.L
2522;FTSE Efst300 Industrial;E3X1750.L
2523;FTSE Efst300 Mining;E3X1770.L
2524;FTSE Efst300 Industrials;E3X2000.L
2525;FTSE Efst300 Constructio;E3X2350.L
2526;FTSE Efst300 Aerospace &;E3X2710.L
2527;FTSE Efst300 General Ind;E3X2720.L
2528;FTSE Efst300 Electronic&;E3X2730.L
2529;FTSE Efst300 Industrial;E3X2750.L
2530;FTSE Efst300 Industrial;E3X2770.L
2531;FTSE Efst300 Support Ser;E3X2790.L
2532;FTSE Efst300 Consumer Go;E3X3000.L
2533;FTSE Efst300 Automobiles;E3X3350.L
2534;FTSE Efst300 Beverages;E3X3530.L
2535;FTSE Efst300 Food Produc;E3X3570.L
2536;FTSE Efst300 Household G;E3X3720.L
2537;FTSE Efst300 Personal Go;E3X3760.L
2538;FTSE Efst300 Tobacco;E3X3780.L
2539;FTSE Efst300 Health Care;E3X4000.L
2540;FTSE Efst300 Health Care;E3X4530.L
2541;FTSE Efst300 Pharmaceuti;E3X4570.L
2542;FTSE Efst300 Consumer Se;E3X5000.L
