;Company;Symbol
2888;Tech Data Cp;TECD
2889;Bio-Techne Cp;TECH
2890;Tarena Intl ADR;TEDU
2891;Tellurian Inc New;TELL
2892;Tenax Therapeutics;TENX
2893;Terraform Power Inc;TERP
2894;Tessco Tech Inc;TESS
2895;Tfs Financial Corp;TFSL
2896;Transglobe Energy Cp;TGA
2897;Tecogen Inc;TGEN
2898;Tecnoglass Inc;TGLS
2899;Tg Therapeuticscmn;TGTX
2900;First Finl Corp [In];THFF
2901;Gentherm Inc;THRM
2902;Truett Hurst Cl A Co;THST
2903;Ticc Capital Corp;TICC
2904;Ticc Capital Corp 6.50% Notes Due 2024;TICCL
2905;Tigenix Nv;TIG
2906;Till Cap Res Vt Shrs;TIL
2907;Interface Inc;TILE
2908;Tiptree Fncl Cl A;TIPT
2909;Top Image Systems;TISA
2910;Titan Machinery Inc;TITN
2911;Tivo Corp;TIVO
2912;Tandy Leather Fctry;TLF
2913;Teligent;TLGT
2914;Talend S.A.;TLND
2915;20 Year Bond Ishares;TLT
2916;Tmsr Holding Company Ltd.;TMSR
2917;Tmsr Holding Company Ltd. Wt.;TMSRW
2918;T-Mobile US;TMUS
2919;Telenav Inc;TNAV
2920;Tandem Diabetes Care;TNDM
2921;Tintri Inc;TNTR
2922;Tonix Pharm Hldg;TNXP
2923;Tocagen Inc;TOCA
2924;Top Ships Inc;TOPS
2925;Restorbio Inc.;TORC
2926;Tuniu Corporatio Ads;TOUR
2927;Towne Bank;TOWN
2928;Tpi Composites Inc;TPIC
2929;Tapimmune Inc;TPIV
2930;Ultrapro QQQ Proshares;TQQQ
2931;Two River Bncrp;TRCB
2932;Torchlight Energy;TRCH
2933;Lendingtree Inc;TREE
2934;Tabula Rasa Healthcare Inc;TRHC
2935;Trinity Bio ADR;TRIB
2936;Trillium Therapeutic;TRIL
2937;Tripadvisor Inc;TRIP
2938;Trimble Navigation;TRMB
2939;Torm Plc Class A;TRMD
2940;Trustmark Corp;TRMK
2941;Tremont Mortgage Trust Common Shares of Benefici;TRMT
2942;Tronc Inc;TRNC
2943;Transcat Inc;TRNS
2944;Trovagene Inc;TROV
2945;T Rowe Price Group;TROW
2946;Therapix Biosciences Ltd;TRPX
2947;Trimas Corp;TRS
2948;Trustco Bank Corp NY;TRST
2949;Truecar Inc;TRUE
2950;Trupanion Inc;TRUP
2951;Trivago Nv;TRVG
2952;Trevena Inc;TRVN
2953;Timberland Bancorp;TSBK
2954;Tristate Capital Hld;TSC
2955;Tractor Supply Co;TSCO
2956;Tower Semiconductor;TSEM
2957;The Stars Group Inc;TSG
2958;Tesla Inc;TSLA
2959;T S R Inc;TSRI
2960;Tesaro Inc;TSRO
2961;Thestreet Inc;TST
2962;Trade Desk Inc;TTD
2963;Teletech Hldgs;TTEC
2964;Tetra Tech Inc;TTEK
2965;Techtarget Inc;TTGT
2966;TTM Technologies I;TTMI
2967;Titan Pharma;TTNP
2968;T2 Biosystems CS;TTOO
2969;Tetraphase Pharmaceu;TTPH
2970;Tile Shop Hldgs;TTS
2971;Take-Two Interacti;TTWO
2972;Tuesday Morning Co;TUES
2973;Turkey Index MSCI Ishares;TUR
2974;180 Degree Capital Corp;TURN
2975;Total US Market Alphadex ETF FT;TUSA
2976;Mammoth Energy Services Inc;TUSK
2977;VS 2X VIX Short Term;TVIX
2978;VS 2X VIX Mid Term;TVIZ
2979;Tivity Health;TVTY
2980;Twin Disc Inc;TWIN
2981;Trans World Entert;TWMC
2982;Hostess Brands Inc;TWNK
2983;Gores Holdings Warr;TWNKW
2984;2U Inc;TWOU
2985;Therapeuticsmd Inc;TXMD
2986;Texas Instruments;TXN
2987;Texas Roadhouse Inc;TXRH
2988;Shineco Inc;TYHT
2989;Tyme Technologies;TYME
2990;Monotype Imag. Hold.;TYPE
2991;Travelzoo Inc;TZOO
2992;Ishares UAE Capped ETF;UAE
2993;United Bncp Inc;UBCP
2994;United Security Bcsh;UBFO
2995;Ultrapro Biotechnology Proshares;UBIO
2996;United Fin Bncp New;UBNK
2997;Ubiquiti Networks I;UBNT
2998;United Bancshares;UBOH
2999;Union Bankshares Cp;UBSH
3000;United Bkshs Inc;UBSI
3001;United Community Ban;UCBA
3002;United Comm Banks;UCBI
3003;United Community Fnl;UCFC
3004;Ultra Clean Holdings;UCTT
3005;Universal Elect In;UEIC
3006;Net 1 Ueps Techs Inc;UEPS
3007;United Fire Group I;UFCS
3008;Universal Forest Prd;UFPI
3009;U F P Tech Inc;UFPT
3010;United Guardian Inc;UG
3011;VS 3X Gold;UGLD
3012;A M E R C O;UHAL
3013;United Insurance Hld;UIHC
3014;Ultralife Corp;ULBI
3015;Universal Logis Hldg;ULH
3016;Ulta Salon Cosmetic;ULTA
3017;Ultimate Software;ULTI
3018;Ump Financial Corp;UMBF
3019;Umpqua Holdings Corp;UMPQ
3020;Unico American Cp;UNAM
3021;Union Bankshares Inc;UNB
3022;United Nat Foods I;UNFI
3023;Uniti Group Inc;UNIT
3024;Unity Bancorp Inc;UNTY
3025;Urban One Inc;UONE
3026;Urban One Inc;UONEK
3027;Ultra Petroleum Corp;UPL
3028;Upland Software Inc;UPLD
3029;Urban Outfitters Inc;URBN
3030;Urogen Pharma Ltd Ordinary Shares;URGN
3031;U S A Truck Inc;USAK
3032;Universal Stainles;USAP
3033;USA Technologies Inc;USAT
3034;USA Technologies Pfd;USATP
3035;U.S. Gold Corp;USAU
3036;U S Concrete Inc;USCR
3037;U S Energy Corp;USEG
3038;Russell 1000 Low Beta Equal Weight PS;USLB
3039;U S Lime & Mineral;USLM
3040;VS 3X Silver;USLV
3041;Principal U.S. Mega-Cap Multi-Factor Index ETF;USMC
3042;Credit Suisse Ag Credit Suisse X-Links Crude Oil;USOI
3043;United Therapeutic;UTHR
3044;Utah Medical Prod;UTMD
3045;Utstarcom Holdings C;UTSI
3046;Univest Corp of Penn;UVSP
3047;Value Line Inc;VALU
3048;Validea Market Legends ETF;VALX
3049;Village Bank & Trust;VBFC
3050;Vbi Vaccines Inc CS;VBIV
3051;Vascular Biogen. Ord;VBLT
3052;Veritex Holdings;VBTX
3053;Visteon Corp;VC
3054;Vericel Corproation;VCEL
3055;Interm Corp Bond Vanguard;VCIT
3056;Long-Term Corp Bond Vanguard;VCLT
3057;Sht-Term Corp Bond Vanguard;VCSH
3058;Victory Capital Holdings Inc. Class A Common ST;VCTR
3059;Veracyte Inc;VCYT
3060;Vasco Data Security;VDSI
3061;Videocon D2H Ltd Ads;VDTH
3062;Vantage Energy Acquisition Corp Class A;VEAC
3063;Vantage Energy Acquisition Corp Unit;VEACU
3064;Vantage Energy Acquisition Corp Wt.;VEACW
3065;Veeco Instrument;VECO
3066;Veon Ltd;VEON
3067;Veritone Inc;VERI
3068;Veru Inc;VERU
3069;Interm Govt Bond Vanguard;VGIT
3070;Long-Term Govt Bond Vanguard;VGLT
3071;Sht-Term Govt Bond Vanguard;VGSH
3072;Viacom Inc Cl A;VIA
3073;Viacom Inc Cl B;VIAB
3074;Viavi Solutions;VIAV
3075;Vical Incorporated;VICL
3076;Vicor Cp;VICR
3077;Intl Div Appreciation ETF Vanguard;VIGI
3078;VS VIX Short Term;VIIX
3079;VS VIX Mid Term;VIIZ
3080;Virco MFG Cp;VIRC
3081;Virtu Financial Cm A;VIRT
3082;Viveve Medical;VIVE
3083;Meridian Bioscience;VIVO
3084;Viking Thera;VKTX
3085;Viking Theraptcs Wts;VKTXW
3086;Village Super Mkt;VLGEA
3087;Valeritas Holdings Inc;VLRX
3088;Mortgage-Backed Securities Vanguard;VMBS
3089;Vanda Pharmaceutical;VNDA
3090;21Vianet Group Inc;VNET
3091;Viper Energy LP;VNOM
3092;Global Ex-US Real Estate Vanguard;VNQI
3093;Vodafone Grp Plc Ads;VOD
3094;Russell 1000 Vanguard;VONE
3095;Russell 1000 Growth Vanguard;VONG
3096;Russell 1000 Value Vanguard;VONV
3097;Voxx Intl Corp;VOXX
3098;Vera Bradley;VRA
3099;Viewray Inc Cm ST;VRAY
3100;Varex Imaging Corp;VREX
3101;Variable Rate Investment Grade Portolio PS;VRIG
3102;Vermillion Inc;VRML
3103;Verona Pharma Plc ADR;VRNA
3104;Varonis Systems Inc;VRNS
3105;Verint Systems Inc;VRNT
3106;Verisk Analytics Inc;VRSK
3107;Verisign Inc;VRSN
3108;Virtus Inv Prts;VRTS
3109;Virtus Investment Partners Inc Mandatory Pfd Con;VRTSP
3110;Virtusa Corp;VRTU
3111;Vertex Pharmaceutic;VRTX
3112;Versartis Inc;VSAR
3113;Viasat Inc;VSAT
3114;Victory Dividend Accelerator ETF;VSDA
3115;V S E Cp;VSEC
3116;Victory Portfolios II Victoryshares US Multi-Fac;VSMV
3117;Verastem Inc;VSTM
3118;Vanguard Total Corporate Bond ETF;VTC
3119;Vistagen Therap. Com;VTGN
3120;Russell 3000 Vanguard;VTHR
3121;Sht-Term Infl Protected Vanguard;VTIP
3122;Vital Therapies Inc;VTL
3123;Vertex Energy;VTNR
3124;Vtv Theraptcs Cl A;VTVT
3125;Russell 2000 Growth Vanguard;VTWG
3126;Russell 2000 Vanguard;VTWO
3127;Russell 2000 Value Vanguard;VTWV
3128;Vuzix Corp;VUZI
3129;Vivopower International Plc Ordinary Shares;VVPR
3130;Vivus Inc;VVUS
3131;EM Govt Bond Vanguard;VWOB
3132;Vaxart Inc.;VXRT
3133;Total Intl Stock ETF Vanguard;VXUS
3134;Voyager Therapeut;VYGR
3135;Intl High Divd Yld ETF Vanguard;VYMI
3136;Westamerica Bancorp;WABC
3137;Washington Federal;WAFD
3138;Washington TR Bncorp;WASH
3139;Energous Corp;WATT
3140;Weibo Corp Ads;WB
3141;Walgreens Boots Alliance;WBA
3142;Webster City Fed Bcp;WCFB
3143;Workday Inc;WDAY
3144;Western Digital Cp;WDC
3145;W D 40 Co;WDFC
3146;Web.Com Group Inc;WEB
3147;Wellesley Bncp Inc;WEBK
3148;Wendys Company;WEN
3149;Werner Enterprise;WERN
3150;Wisdomtree Invstmnts;WETF
3151;Weyco Gp Inc;WEYS
3152;Whitehorse Finance;WHF
3153;Whitehorse Fin Sr Nt;WHFBL
3154;Wilhelmina Intl;WHLM
3155;Wheeler Real Estate;WHLR
3156;Wheeler Real Estate Investment Trust Inc;WHLRD
3157;Wheeler REIT B Pfd;WHLRP
3158;Wheeler REIT Wts;WHLRW
3159;Boingo Wireless Inc;WIFI
3160;G Willi-Food Intl;WILC
3161;Windstream Hldgs Inc;WIN
3162;Winmark Corp;WINA
3163;Wingstop Inc;WING
3164;Wins Finance Holdings Inc;WINS
3165;Encore Wire Cp;WIRE
3166;Wix.Com Ltd;WIX
3167;Workhorse Grp Cmn ST;WKHS
3168;Westmoreland Coal;WLB
3169;Willdan Group Inc;WLDN
3170;Willis Lease Fin C;WLFC
3171;Willis Towers Wts;WLTW
3172;Wright Med Grp Nv;WMGI
3173;Wright Medic. N.V Cv;WMGIZ
3174;Wmih Corp;WMIH
3175;Western New England Bancorp Inc;WNEB
3176;Ishares Global Timber & Forestry ETF;WOOD
3177;Westport Fuel Systems Inc;WPRT
3178;World Acceptance Cp;WRLD
3179;Pensare Acquisition Corp;WRLS
3180;Pensare Acquisition Corp 1/10 Stk;WRLSR
3181;Pensare Acquisition Corp Unit;WRLSU
3182;Pensare Acquisition Corp Warrant;WRLSW
3183;Wesbanco Inc;WSBC
3184;Waterstone Financial;WSBF
3185;Willscot Corp;WSC
3186;Wsi Industries Inc;WSCI
3187;Willscot Corp WT;WSCWW
3188;WSFS Financial Corp;WSFS
3189;Wayside Technology;WSTG
3190;Westell Technologies;WSTL
3191;West Bancorporation;WTBA
3192;Wintrust Finl Corp;WTFC
3193;Wintrust Fin Pref D;WTFCM
3194;Wave Life Sci Ord Sh;WVE
3195;Wvs Financial Corp;WVFC
3196;Willamette Valley;WVVI
3197;Willamette Valley Vineyards In;WVVIP
3198;Woodward Inc;WWD
3199;Westwater Resources;WWR
3200;Wynn Resorts Ltd;WYNN
3201;Xenetic Biosciences Inc;XBIO
3202;Xbiotech Inc;XBIT
3203;Xcerra Corp;XCRA
3204;XCEL Energy Inc;XEL
3205;Exela Technologies Inc;XELA
3206;XCEL Brands;XELB
3207;Xenon Pharmace Cm Sh;XENE
3208;Intersect Ent;XENT
3209;XG Technology Icmn;XGTI
3210;XG Technology Inc;XGTIW
3211;Xilinx Inc;XLNX
3212;Acceleron Pharma;XLRN
3213;Xencor Inc;XNCR
3214;Xunlei Limited ADR;XNET
3215;Extraction Oil & Gas Inc;XOG
3216;Xoma Corp;XOMA
3217;The Exone Company;XONE
3218;Xperi Corp;XPER
3219;Xplore Tech Corp De;XPLR
3220;Dentsply Sirona Inc;XRAY
3221;Xpresspa Group Inc.;XSPA
3222;Ishares Exponential Technologies;XT
3223;Xtl Biopharma Ads;XTLB
3224;US Intl Multi-Asset Div Income Index Fund FT;YDIV
3225;Yulong Eco-Mtls Ord;YECO
3226;Youngevity International Inc;YGYI
3227;Yintech Investm Ads;YIN
3228;G-X Yieldco Index ETF;YLCO
3229;Legg Clearbridge Dividend ESG ETF;YLDE
3230;Yandex N.V.;YNDX
3231;Yogaworks Inc;YOGA
3232;York Water Co;YORW
3233;YRC Worldwide;YRCW
3234;Yangtze River Port and Logistics Ltd.;YRIV
3235;Yield10 Bioscience Inc;YTEN
3236;Yatra Online Inc Ordinary Shares;YTRA
3237;YY Inc;YY
3238;Zillow Group Cl C;Z
3239;Zagg Inc;ZAGG
3240;Zais Group Hld A;ZAIS
3241;Ultrapro Short Biotechnology Proshares;ZBIO
3242;Zebra Technologies;ZBRA
3243;Zealand Pharma A/S ADR;ZEAL
3244;Olympic Steel Inc;ZEUS
3245;Zafgen Inc;ZFGN
3246;Zillow Grp Inc Cl A;ZG
3247;Zogenix Inc;ZGNX
3248;Zions Bancorporation;ZION
3249;Zions Bncrp Wts;ZIONW
3250;Ziopharm Oncology In;ZIOP
3251;VS -1X VIX Mid Term;ZIV
3252;Zix Corp;ZIXI
3253;Zk International Group Co. Ltd Ordinary Share;ZKIN
3254;Zai Lab Ltd;ZLAB
3255;Zion Oil & Gas Inc;ZN
3256;Zynga Inc Cl A;ZNGA
3257;Zosano Pharma;ZSAN
3258;Zumiez Inc;ZUMZ
3259;Zynerba Pharma CS;ZYNE
